match_id,player,team,runs,balls_faced,fours,sixes,wickets,overs_bowled,balls_bowled,runs_conceded,catches,run_outs,maiden,stumps,match_outcome,opposition_team,strike_rate,economy,fantasy_points,venue
392620,Ahmed Shehzad,Pakistan,19,55,1,0,0,0,0,0,0,0,0,0,win,Australia,34.55,0.0,19,Sheikh Zayed Stadium
566948,RG Sharma,India,9,14,1,0,0,0,0,0,0,1,0,0,win,England,64.29,0.0,19,Edgbaston
1317479,MP Stoinis,Australia,5,11,0,0,0,6,36,25,0,0,0,0,win,New Zealand,45.45,4.17,19,"Cazaly's Stadium, Cairns"
1174239,SE Marsh,Australia,11,20,0,0,0,0,0,0,1,0,0,0,win,Pakistan,55.0,0.0,19,Sharjah Cricket Stadium
264071,KM Dabengwa,Zimbabwe,13,24,1,0,0,1,6,6,0,0,0,0,loss,Bangladesh,54.17,6.0,19,Shere Bangla National Stadium
410337,AG Cremer,Zimbabwe,1,1,0,0,0,5,31,28,1,0,0,0,loss,Bangladesh,100.0,5.42,19,Queens Sports Club
736437,V Sibanda,Zimbabwe,7,12,1,0,0,0,0,0,1,0,0,0,loss,South Africa,58.33,0.0,19,Queens Sports Club
573025,DJ Bravo,West Indies,3,9,0,0,0,4,25,24,1,0,0,0,loss,Australia,33.33,5.76,19,Sydney Cricket Ground
291347,GJ Hopkins,New Zealand,9,17,1,0,0,0,0,0,0,1,0,0,loss,Australia,52.94,0.0,19,Bellerive Oval
1168509,SS Cottrell,West Indies,4,7,0,0,0,7,45,44,0,0,0,0,loss,Bangladesh,57.14,5.87,19,Castle Avenue
250668,Younis Khan,Pakistan,13,14,0,1,0,0,0,0,0,0,0,0,loss,South Africa,92.86,0.0,19,SuperSport Park
736447,KJ Abbott,South Africa,6,13,0,0,0,6,39,33,0,0,0,0,win,Zimbabwe,46.15,5.08,19,Harare Sports Club
249754,Shoaib Malik,Pakistan,0,3,0,0,0,3,19,20,2,0,0,0,loss,South Africa,0.0,6.32,19,"Punjab Cricket Association Stadium, Mohali"
1211173,MG Erasmus,Namibia,15,27,1,0,0,0,0,0,0,0,0,0,loss,United Arab Emirates,55.56,0.0,19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)
64929,AJ Strauss,England,15,38,2,0,0,0,0,0,0,0,0,0,loss,South Africa,39.47,0.0,19,SuperSport Park
65280,HH Streak,Zimbabwe,0,4,0,0,0,6,37,23,1,0,0,0,loss,Kenya,0.0,3.73,19,"Goodyear Park, Bloemfontein"
1377774,G Malla,Nepal,7,14,1,0,0,0,0,0,1,0,0,0,loss,Ireland,50.0,0.0,19,"Takashinga Sports Club, Highfield, Harare"
64891,HMRKB Herath,Sri Lanka,0,1,0,0,0,10,60,37,0,0,0,0,win,Zimbabwe,0.0,3.7,19,Harare Sports Club
1288313,Hasan Ali,Pakistan,2,9,0,0,0,8,52,51,0,0,0,0,loss,Australia,22.22,5.88,19,"Gaddafi Stadium, Lahore"
1034823,R Ashwin,India,1,3,0,0,0,9,55,59,0,0,0,0,loss,England,33.33,6.44,19,Eden Gardens
474469,JM Anderson,England,0,0,0,0,0,9,57,54,0,0,0,0,loss,Sri Lanka,0.0,5.68,19,Lord's
1322037,NK Patel,United States of America,1,3,0,0,0,9,54,46,0,0,0,0,win,United Arab Emirates,33.33,5.11,19,"Mannofield Park, Aberdeen"
649095,Umar Amin,Pakistan,13,28,2,0,0,0,0,0,0,0,0,0,loss,South Africa,46.43,0.0,19,Sheikh Zayed Stadium
1144986,GJ Maxwell,Australia,11,8,2,0,0,0,0,0,0,0,0,0,loss,South Africa,137.5,0.0,19,Perth Stadium
1327509,Avesh Khan,India,3,6,0,0,0,8,50,49,0,0,0,0,loss,South Africa,50.0,5.88,19,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
1196671,Jatinder Singh,Oman,19,35,0,0,0,0,0,0,0,0,0,0,win,Scotland,54.29,0.0,19,Mannofield Park
1450694,A Sharma,United Arab Emirates,11,16,2,0,0,0,0,0,0,0,0,0,loss,United States of America,68.75,0.0,19,"United Cricket Club Ground, Windhoek"
564782,I Udana,Sri Lanka,0,0,0,0,0,6,41,37,0,1,0,0,win,India,0.0,5.41,19,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
1322037,JS Malhotra,United States of America,3,3,0,0,0,0,0,0,2,0,0,0,win,United Arab Emirates,100.0,0.0,19,"Mannofield Park, Aberdeen"
1322037,Waseem Muhammad,United Arab Emirates,7,11,1,0,0,0,0,0,1,0,0,0,loss,United States of America,63.64,0.0,19,"Mannofield Park, Aberdeen"
667895,DPMD Jayawardene,Sri Lanka,7,15,1,0,0,0,0,0,1,0,0,0,win,England,46.67,0.0,19,Lord's
1115802,TWM Latham,New Zealand,3,8,0,0,0,0,0,0,2,0,0,0,win,Pakistan,37.5,0.0,19,Basin Reserve
366623,JD Ryder,New Zealand,11,25,1,0,0,3,18,27,0,0,0,0,loss,India,44.0,9.0,19,McLean Park
1157378,Mohammad Hafeez,Pakistan,0,1,0,0,0,6,36,23,1,0,0,0,loss,New Zealand,0.0,3.83,19,Sheikh Zayed Stadium
247458,MJ Clarke,Australia,15,20,1,0,0,0,0,0,0,0,0,0,win,Scotland,75.0,0.0,19,"Warner Park, Basseterre"
267713,HMCM Bandara,Sri Lanka,5,6,0,0,0,4,24,37,0,1,0,0,loss,India,83.33,9.25,19,Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium
1341976,K Bhurtel,Nepal,13,13,0,1,0,0,0,0,0,0,0,0,loss,Namibia,100.0,0.0,19,"United Cricket Club Ground, Windhoek"
535797,Shahadat Hossain,Bangladesh,0,0,0,0,0,10,63,78,0,0,0,0,win,India,0.0,7.43,19,Shere Bangla National Stadium
894287,CB Mpofu,Zimbabwe,0,0,0,0,0,10,64,80,0,0,0,0,win,New Zealand,0.0,7.5,19,Harare Sports Club
656475,SF Mire,Zimbabwe,9,23,1,0,0,5,30,29,0,0,0,0,loss,India,39.13,5.8,19,Eden Park
1115802,LH Ferguson,New Zealand,0,0,0,0,0,7,45,37,0,0,1,0,win,Pakistan,0.0,4.93,19,Basin Reserve
1140380,BA Stokes,England,15,22,1,0,0,0,0,0,0,0,0,0,win,Sri Lanka,68.18,0.0,19,Rangiri Dambulla International Stadium
516207,WU Tharanga,Sri Lanka,13,31,2,0,0,0,0,0,0,0,0,0,loss,Australia,41.94,0.0,19,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
66380,Salman Butt,Pakistan,17,40,1,0,0,0,0,0,0,0,0,0,win,Sri Lanka,42.5,0.0,19,National Stadium
350480,CJ Ferguson,Australia,3,6,0,0,0,0,0,0,2,0,0,0,loss,South Africa,50.0,0.0,19,St George's Park
710297,B Kumar,India,0,1,0,0,0,9,56,45,0,0,1,0,loss,Sri Lanka,0.0,4.82,19,Khan Shaheb Osman Ali Stadium
1377776,W Barresi,Netherlands,11,19,2,0,0,0,0,0,0,0,0,0,win,Scotland,57.89,0.0,19,"Queens Sports Club, Bulawayo"
1339622,JDS Neesham,New Zealand,11,10,1,0,0,2,12,15,0,0,0,0,loss,Pakistan,110.0,7.5,19,"National Stadium, Karachi"
860271,NLTC Perera,Sri Lanka,15,23,0,0,0,2,13,14,0,0,0,0,win,Pakistan,65.22,6.46,19,Pallekele International Cricket Stadium
902647,JWA Taylor,England,13,14,0,1,0,0,0,0,0,0,0,0,win,Pakistan,92.86,0.0,19,Dubai International Cricket Stadium
1408106,Sikandar Raza,Zimbabwe,15,18,1,0,0,0,0,0,0,0,0,0,loss,Ireland,83.33,0.0,19,Harare Sports Club
631138,MJG Rippon,Netherlands,3,15,0,0,0,4,26,20,1,0,0,0,loss,Ireland,20.0,4.62,19,VRA Ground
66309,PD Collingwood,England,1,2,0,0,0,9,54,58,0,0,0,0,loss,West Indies,50.0,6.44,19,Lord's
631138,MR Swart,Netherlands,1,2,0,0,0,5,30,31,1,0,0,0,loss,Ireland,50.0,6.2,19,VRA Ground
66381,EC Rainsford,Zimbabwe,5,14,1,0,0,5,31,30,0,0,0,0,loss,Sri Lanka,35.71,5.81,19,Rawalpindi Cricket Stadium
297794,BJ Hodge,Australia,3,10,0,0,0,0,0,0,2,0,0,0,win,India,30.0,0.0,19,Nehru Stadium
64933,RT Ponting,Australia,11,18,2,0,0,0,0,0,0,0,0,0,win,New Zealand,61.11,0.0,19,Eden Park
1428961,MH Cross,Scotland,7,7,1,0,0,0,0,0,1,0,0,0,win,Namibia,100.0,0.0,19,"Forthill, Dundee"
530431,LD Chandimal,Sri Lanka,7,15,1,0,0,0,0,0,1,0,0,0,loss,Pakistan,46.67,0.0,19,Sheikh Zayed Stadium
1384428,DA Miller,South Africa,11,11,2,0,0,0,0,0,0,0,0,0,loss,India,100.0,0.0,19,"Eden Gardens, Kolkata"
1311738,TJG Pringle,Netherlands,0,3,0,0,0,9,54,55,0,0,1,0,loss,Pakistan,0.0,6.11,19,"Hazelaarweg, Rotterdam"
65269,B Lee,Australia,6,23,0,0,0,9,59,53,0,0,0,0,win,England,26.09,5.39,19,"St George's Park, Port Elizabeth"
65652,MJ Clarke,Australia,11,9,2,0,0,0,0,0,0,0,0,0,loss,Zimbabwe,122.22,0.0,19,Melbourne Cricket Ground
64842,Inzamam-ul-Haq,Pakistan,17,38,1,0,0,0,0,0,0,0,0,0,loss,South Africa,44.74,0.0,19,Rawalpindi Cricket Stadium
1420220,S Movva,Canada,1,13,0,0,0,0,0,0,0,1,0,1,loss,Nepal,7.69,0.0,19,"Tribhuvan University International Cricket Ground, Kirtipur"
722343,RR Rossouw,South Africa,7,14,1,0,0,0,0,0,1,0,0,0,win,West Indies,50.0,0.0,19,Buffalo Park
1322359,TWM Latham,New Zealand,5,18,0,0,0,0,0,0,1,1,0,0,win,Sri Lanka,27.78,0.0,19,"Eden Park, Auckland"
915781,GSNFG Jayasuriya,Sri Lanka,11,15,2,0,0,0,0,0,0,0,0,0,win,West Indies,73.33,0.0,19,Pallekele International Cricket Stadium
936165,KMDN Kulasekara,Sri Lanka,1,2,0,0,0,10,61,73,0,0,0,0,loss,South Africa,50.0,7.18,19,Newlands
1161014,JE Root,England,7,6,1,0,0,0,0,0,1,0,0,0,win,Ireland,116.67,0.0,19,"The Village, Malahide"
668961,AF Milne,New Zealand,0,0,0,0,0,8,51,38,0,0,0,0,loss,Sri Lanka,0.0,4.47,19,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
406195,D Ramdin,West Indies,15,22,1,0,0,0,0,0,0,0,0,0,loss,Australia,68.18,0.0,19,"Brisbane Cricket Ground, Woolloongabba"
289108,ST Jayasuriya,Asia XI,11,16,2,0,0,0,0,0,0,0,0,0,win,Africa XI,68.75,0.0,19,"MA Chidambaram Stadium, Chepauk"
226383,RP Arnold,Sri Lanka,15,17,1,0,0,0,0,0,0,0,0,0,win,South Africa,88.24,0.0,19,"Brisbane Cricket Ground, Woolloongabba"
236809,Yasir Arafat,Pakistan,1,2,0,0,0,9,55,52,0,0,0,0,loss,India,50.0,5.67,19,Gaddafi Stadium
1153694,Kuldeep Yadav,India,15,34,1,0,0,1,6,2,0,0,0,0,loss,New Zealand,44.12,2.0,19,Seddon Park
1206059,CAH Stevenson,United States of America,1,4,0,0,0,5,32,15,0,0,1,0,win,United Arab Emirates,25.0,2.81,19,Sharjah Cricket Stadium
64939,Shahid Afridi,Pakistan,0,2,0,0,0,9,56,80,1,0,0,0,loss,India,0.0,8.57,19,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
514037,DPMD Jayawardene,Sri Lanka,15,19,1,0,0,0,0,0,0,0,0,0,loss,South Africa,78.95,0.0,19,Chevrolet Park
1174844,XM Marshall,United States of America,11,9,2,0,0,0,0,0,0,0,0,0,loss,Papua New Guinea,122.22,0.0,19,Affies Park
1358091,G Toka,Papua New Guinea,15,25,1,0,0,0,0,0,0,0,0,0,loss,United Arab Emirates,60.0,0.0,19,"Tribhuvan University International Cricket Ground, Kirtipur"
489213,KAJ Roach,West Indies,0,0,0,0,0,9,59,55,0,0,0,0,loss,Pakistan,0.0,5.59,19,"Beausejour Stadium, Gros Islet"
661685,L Ronchi,New Zealand,7,7,1,0,0,0,0,0,1,0,0,0,loss,West Indies,100.0,0.0,19,Eden Park
1120092,TA Boult,New Zealand,0,0,0,0,0,10,63,78,0,0,0,0,loss,India,0.0,7.43,19,Green Park
1377766,RP Burl,Zimbabwe,13,12,0,1,0,0,0,0,0,0,0,0,win,Oman,108.33,0.0,19,"Queens Sports Club, Bulawayo"
564783,I Udana,Sri Lanka,0,0,0,0,0,6,40,38,0,1,0,0,loss,India,0.0,5.7,19,R Premadasa Stadium
65270,NJ Astle,New Zealand,11,8,2,0,0,0,0,0,0,0,0,0,win,Canada,137.5,0.0,19,"Willowmoore Park, Benoni"
267712,WU Tharanga,Sri Lanka,11,16,2,0,0,0,0,0,0,0,0,0,win,India,68.75,0.0,19,Madhavrao Scindia Cricket Ground
1262757,MK Pandey,India,11,19,0,0,0,0,0,0,1,0,0,0,loss,Sri Lanka,57.89,0.0,19,"R Premadasa Stadium, Colombo"
649093,DA Miller,South Africa,11,19,0,0,0,0,0,0,1,0,0,0,loss,Pakistan,57.89,0.0,19,Dubai International Cricket Stadium
476600,Shahriar Nafees,Bangladesh,11,14,2,0,0,0,0,0,0,0,0,0,win,New Zealand,78.57,0.0,19,Shere Bangla National Stadium
259389,SD Outerbridge,Bermuda,11,33,1,0,0,0,0,0,1,0,0,0,win,Netherlands,33.33,0.0,19,Willowmoore Park
406204,Mohammad Yousuf,Pakistan,11,8,2,0,0,0,0,0,0,0,0,0,loss,Australia,137.5,0.0,19,Adelaide Oval
259389,B Zuiderent,Netherlands,7,15,1,0,0,0,0,0,1,0,0,0,loss,Bermuda,46.67,0.0,19,Willowmoore Park
902645,Iftikhar Ahmed,Pakistan,3,10,0,0,0,4,24,18,1,0,0,0,loss,England,30.0,4.5,19,Sharjah Cricket Stadium
1133015,A Balbirnie,Ireland,7,4,1,0,0,0,0,0,1,0,0,0,win,United Arab Emirates,175.0,0.0,19,Old Hararians
1445034,Aaditya Varadarajan,Canada,7,10,1,0,0,0,0,0,1,0,0,0,loss,Netherlands,70.0,0.0,19,"Sportpark Westvliet, The Hague"
66196,AG Wharf,England,4,2,0,0,0,7,45,42,0,0,0,0,win,Zimbabwe,200.0,5.6,19,Edgbaston
1408106,C Madande,Zimbabwe,11,16,2,0,0,0,0,0,0,0,0,0,loss,Ireland,68.75,0.0,19,Harare Sports Club
582189,LRPL Taylor,New Zealand,7,16,1,0,0,0,0,0,1,0,0,0,loss,Sri Lanka,43.75,0.0,19,Pallekele International Cricket Stadium
656415,EJG Morgan,England,17,41,1,0,0,0,0,0,0,0,0,0,loss,New Zealand,41.46,0.0,19,Westpac Stadium
433592,WD Balaji Rao,Canada,5,12,0,0,0,7,42,46,0,0,0,0,loss,Australia,41.67,6.57,19,M Chinnaswamy Stadium
530430,Shoaib Malik,Pakistan,2,22,0,0,0,5,33,14,0,0,2,0,win,Sri Lanka,9.09,2.55,19,Sharjah Cricket Stadium
403374,WU Tharanga,Sri Lanka,0,3,0,0,0,0,0,0,2,1,0,0,loss,Pakistan,0.0,0.0,19,R Premadasa Stadium
1365102,ZE Green,Namibia,9,25,0,0,0,0,0,0,1,1,0,0,loss,United Arab Emirates,36.0,0.0,19,"United Cricket Club Ground, Windhoek"
706767,GC Wilson,Ireland,3,2,0,0,0,0,0,0,2,0,0,0,loss,Sri Lanka,150.0,0.0,19,"Clontarf Cricket Club Ground, Dublin"
489215,KAJ Roach,West Indies,0,6,0,0,0,9,56,30,0,0,0,0,loss,Pakistan,0.0,3.21,19,"Kensington Oval, Bridgetown"
66374,RS Gavaskar,India,15,19,1,0,0,0,0,0,0,0,0,0,loss,Pakistan,78.95,0.0,19,VRA Cricket Ground
560925,KS Williamson,New Zealand,9,18,1,0,0,0,0,0,0,1,0,0,win,West Indies,50.0,0.0,19,"Warner Park, Basseterre"
530428,Umar Gul,Pakistan,0,5,0,0,0,8,48,29,0,0,1,0,loss,Sri Lanka,0.0,3.62,19,Dubai International Cricket Stadium
446965,MJ Clarke,Australia,15,27,1,0,0,0,0,0,0,0,0,0,loss,England,55.56,0.0,19,Adelaide Oval
352665,D Ramdin,West Indies,11,17,0,0,0,0,0,0,1,0,0,0,loss,England,64.71,0.0,19,Providence Stadium
589309,Yuvraj Singh,India,9,19,0,0,0,1,6,10,1,0,0,0,loss,Pakistan,47.37,10.0,19,Eden Gardens
589309,Mohammad Irfan,Pakistan,0,2,0,0,0,10,62,44,0,0,0,0,win,India,0.0,4.26,19,Eden Gardens
690359,KDK Vithanage,Sri Lanka,9,15,1,0,0,0,0,0,0,1,0,0,win,Bangladesh,60.0,0.0,19,Shere Bangla National Stadium
291217,OA Shah,England,7,15,0,0,0,2,12,13,1,0,0,0,loss,Sri Lanka,46.67,6.5,19,Rangiri Dambulla International Stadium
1365102,JN Loftie-Eaton,Namibia,19,28,0,0,0,0,0,0,0,0,0,0,loss,United Arab Emirates,67.86,0.0,19,"United Cricket Club Ground, Windhoek"
649091,Wahab Riaz,Pakistan,0,9,0,0,0,6,37,23,1,0,0,0,loss,South Africa,0.0,3.73,19,Sharjah Cricket Stadium
1223957,M Labuschagne,Australia,7,13,1,0,0,0,0,0,1,0,0,0,loss,India,53.85,0.0,19,Manuka Oval
1348645,KL Rahul,India,7,7,1,0,0,0,0,0,1,0,0,0,win,Sri Lanka,100.0,0.0,19,"Greenfield International Stadium, Thiruvananthapuram"
1307299,JR Hazlewood,Australia,0,1,0,0,0,10,61,44,0,0,0,0,loss,Sri Lanka,0.0,4.33,19,"R Premadasa Stadium, Colombo"
727939,AD Poynter,Ireland,15,26,1,0,0,0,0,0,0,0,0,0,loss,Scotland,57.69,0.0,19,"The Village, Malahide"
434263,Mushfiqur Rahim,Bangladesh,7,19,1,0,0,0,0,0,1,0,0,0,loss,India,36.84,0.0,19,Shere Bangla National Stadium
1239539,JA Simpson,England,3,12,0,0,0,0,0,0,2,0,0,0,win,Pakistan,25.0,0.0,19,"Edgbaston, Birmingham"
1348656,SA Abbott,Australia,0,7,0,0,0,9,55,30,0,0,0,0,loss,India,0.0,3.27,19,"Wankhede Stadium, Mumbai"
323950,Nazimuddin,Bangladesh,11,13,2,0,0,0,0,0,0,0,0,0,loss,South Africa,84.62,0.0,19,Shere Bangla National Stadium
623574,Robiul Islam,Bangladesh,0,1,0,0,0,10,62,46,0,0,0,0,loss,Zimbabwe,0.0,4.45,19,Queens Sports Club
223542,HJH Marshall,New Zealand,7,18,1,0,0,0,0,0,1,0,0,0,loss,South Africa,38.89,0.0,19,St George's Park
523734,Sohail Tanvir,Pakistan,0,0,0,0,0,9,59,49,0,0,0,0,win,Zimbabwe,0.0,4.98,19,Harare Sports Club
1119541,JT Ball,England,1,10,0,0,0,5,31,28,1,0,0,0,win,Australia,10.0,5.42,19,Old Trafford
249240,PA Nixon,England,11,10,0,0,0,0,0,0,1,0,0,0,win,Australia,110.0,0.0,19,Melbourne Cricket Ground
656469,Saqlain Haider,United Arab Emirates,7,12,1,0,0,0,0,0,1,0,0,0,loss,South Africa,58.33,0.0,19,Westpac Stadium
914215,MD Gunathilaka,Sri Lanka,15,38,2,0,0,0,0,0,0,0,0,0,loss,New Zealand,39.47,0.0,19,Bay Oval
249231,SE Bond,New Zealand,0,0,0,0,0,9,57,61,0,0,0,0,loss,Australia,0.0,6.42,19,Melbourne Cricket Ground
226386,HH Dippenaar,South Africa,9,21,1,0,0,0,0,0,1,0,0,0,loss,Sri Lanka,42.86,0.0,19,Bellerive Oval
65030,Rashid Latif,Pakistan,3,11,0,0,0,0,0,0,2,0,0,0,loss,England,27.27,0.0,19,"Kennington Oval, London"
366624,P Kumar,India,0,0,0,0,0,7,45,48,0,0,1,0,win,New Zealand,0.0,6.4,19,Seddon Park
64837,Habibul Bashar,Bangladesh,13,30,2,0,0,0,0,0,0,0,0,0,loss,Pakistan,43.33,0.0,19,"National Stadium, Karachi"
461567,JA Morkel,South Africa,1,2,0,0,0,5,30,51,1,1,0,0,loss,Pakistan,50.0,10.2,19,Sheikh Zayed Stadium
536932,DP Hyatt,West Indies,11,17,2,0,0,0,0,0,0,0,0,0,loss,India,64.71,0.0,19,Holkar Cricket Stadium
1146721,D Bishoo,West Indies,0,2,0,0,0,10,60,39,0,0,0,0,win,Bangladesh,0.0,3.9,19,Providence Stadium
1029821,Imrul Kayes,Bangladesh,11,18,2,0,0,0,0,0,0,0,0,0,win,England,61.11,0.0,19,Shere Bangla National Stadium
1358079,Waseem Muhammad,United Arab Emirates,11,16,2,0,0,0,0,0,0,0,0,0,win,Namibia,68.75,0.0,19,Dubai International Cricket Stadium
1395702,Hasan Mahmud,Bangladesh,1,2,0,0,0,6,38,27,0,0,1,0,loss,New Zealand,50.0,4.26,19,"Shere Bangla National Stadium, Mirpur"
1119540,TD Paine,Australia,3,6,0,0,0,0,0,0,2,0,0,0,loss,England,50.0,0.0,19,Riverside Ground
1109606,MVT Fernando,Sri Lanka,3,6,0,0,0,7,44,26,0,0,0,0,loss,India,50.0,3.55,19,Pallekele International Cricket Stadium
1120091,MJ Guptill,New Zealand,11,9,2,0,0,0,0,0,0,0,0,0,loss,India,122.22,0.0,19,Maharashtra Cricket Association Stadium
1089183,JNT Vare,Papua New Guinea,1,4,0,0,0,0,0,0,0,1,0,1,loss,United Arab Emirates,25.0,0.0,19,Sheikh Zayed Stadium
1317902,KMA Paul,West Indies,0,4,0,0,0,6,36,23,1,0,0,0,loss,India,0.0,3.83,19,"Queen's Park Oval, Port of Spain, Trinidad"
534219,EJG Morgan,England,9,6,1,0,0,0,0,0,0,1,0,0,win,Australia,150.0,0.0,19,Old Trafford
560927,KA Pollard,West Indies,7,10,1,0,0,0,0,0,1,0,0,0,win,New Zealand,70.0,0.0,19,"Warner Park, Basseterre"
325801,V Sibanda,Zimbabwe,9,15,1,0,0,0,0,0,0,1,0,0,loss,Pakistan,60.0,0.0,19,"Niaz Stadium, Hyderabad"
247477,NJ O'Brien,Ireland,11,20,2,0,0,0,0,0,0,0,0,0,loss,West Indies,55.0,0.0,19,"Sabina Park, Kingston"
251495,GD McGrath,Australia,0,0,0,0,0,9,58,53,0,0,0,0,loss,New Zealand,0.0,5.48,19,Eden Park
1340846,Anamul Haque,Bangladesh,11,9,2,0,0,0,0,0,0,0,0,0,win,India,122.22,0.0,19,"Shere Bangla National Stadium, Mirpur"
456666,RG Sharma,India,11,21,2,0,0,0,0,0,0,0,0,0,loss,Sri Lanka,52.38,0.0,19,Rangiri Dambulla International Stadium
456662,MJ Guptill,New Zealand,11,6,2,0,0,0,0,0,0,0,0,0,win,India,183.33,0.0,19,Rangiri Dambulla International Stadium
895807,S Dhawan,India,9,22,1,0,0,0,0,0,1,0,0,0,loss,Australia,40.91,0.0,19,Western Australia Cricket Association Ground
1323293,Taskin Ahmed,Bangladesh,1,3,0,0,0,9,55,61,0,0,0,0,loss,Zimbabwe,33.33,6.65,19,Harare Sports Club
446966,AJ Strauss,England,3,17,0,0,0,0,0,0,2,0,0,0,loss,Australia,17.65,0.0,19,"Brisbane Cricket Ground, Woolloongabba"
247482,MF Maharoof,Sri Lanka,5,9,0,0,0,7,42,41,0,0,0,0,loss,South Africa,55.56,5.86,19,Providence Stadium
325803,Nasir Jamshed,Pakistan,11,14,2,0,0,0,0,0,0,0,0,0,win,Zimbabwe,78.57,0.0,19,Iqbal Stadium
1348644,KIC Asalanka,Sri Lanka,15,21,1,0,0,0,0,0,0,0,0,0,loss,India,71.43,0.0,19,"Eden Gardens, Kolkata"
238177,SP Fleming,New Zealand,15,42,2,0,0,0,0,0,0,0,0,0,win,West Indies,35.71,0.0,19,Jade Stadium
1263163,KA Pollard,West Indies,11,24,0,1,0,2,12,12,0,0,0,0,loss,Australia,45.83,6.0,19,"Kensington Oval, Bridgetown, Barbados"
415286,Younis Khan,Pakistan,15,23,1,0,0,0,0,0,0,0,0,0,loss,New Zealand,65.22,0.0,19,New Wanderers Stadium
587475,KOA Powell,West Indies,11,8,2,0,0,0,0,0,0,0,0,0,loss,Bangladesh,137.5,0.0,19,Shere Bangla National Stadium
1288987,BD Glover,Netherlands,6,5,1,0,0,4,28,14,0,0,0,0,loss,New Zealand,120.0,3.0,19,"Bay Oval, Mount Maunganui"
291369,MKDI Amerasinghe,Sri Lanka,0,1,0,0,0,7,42,40,1,0,0,0,loss,India,0.0,5.71,19,Bellerive Oval
1214668,BRM Taylor,Zimbabwe,11,21,2,0,0,0,0,0,0,0,0,0,loss,Bangladesh,52.38,0.0,19,Sylhet International Cricket Stadium
1153244,Shoaib Malik,Pakistan,9,12,1,0,0,3,19,16,0,0,0,0,win,Hong Kong,75.0,5.05,19,Dubai International Cricket Stadium
520594,TWM Latham,New Zealand,7,3,0,1,0,0,0,0,0,1,0,0,win,Zimbabwe,233.33,0.0,19,McLean Park
1153244,Ehsan Nawaz,Hong Kong,9,21,1,0,0,4,26,25,0,0,0,0,loss,Pakistan,42.86,5.77,19,Dubai International Cricket Stadium
335349,Nadeem Ahmed,Hong Kong,0,1,0,0,0,8,48,52,0,1,0,0,loss,India,0.0,6.5,19,National Stadium
1276912,JN Malan,South Africa,11,18,2,0,0,0,0,0,0,0,0,0,loss,England,61.11,0.0,19,"Headingley, Leeds"
66363,Mohammad Hafeez,Pakistan,0,4,0,0,0,7,44,21,0,0,1,0,loss,New Zealand,0.0,2.86,19,Rangiri Dambulla International Stadium
64840,Saqlain Mushtaq,Pakistan,1,2,0,0,0,9,54,46,0,0,0,0,loss,South Africa,50.0,5.11,19,"Iqbal Stadium, Faisalabad"
656463,Arafat Sunny,Bangladesh,3,3,0,0,0,8,48,42,0,0,0,0,win,England,100.0,5.25,19,Adelaide Oval
1443546,E Malinga,Sri Lanka,4,12,1,0,0,5,34,36,0,0,0,0,loss,New Zealand,33.33,6.35,19,"Basin Reserve, Wellington"
1312803,NK Patel,United States of America,7,14,1,0,0,5,30,35,0,0,0,0,loss,United Arab Emirates,50.0,7.0,19,"Moosa Cricket Stadium, Pearland"
1109607,AD Mathews,Sri Lanka,11,23,1,0,0,3,18,17,0,0,0,0,loss,India,47.83,5.67,19,Pallekele International Cricket Stadium
514039,M Morkel,South Africa,0,0,0,0,0,9,57,47,0,0,0,0,loss,Sri Lanka,0.0,4.95,19,New Wanderers Stadium
1428957,Fayyaz Butt,Oman,0,0,0,0,0,7,47,53,0,0,1,0,loss,Namibia,0.0,6.77,19,"Forthill, Dundee"
749787,SMSM Senanayake,Sri Lanka,1,4,0,0,0,9,55,57,0,0,0,0,loss,New Zealand,25.0,6.22,19,Saxton Oval
567358,RJ Peterson,South Africa,0,4,0,0,0,10,60,37,0,0,0,0,loss,New Zealand,0.0,3.7,19,Boland Park
1120287,Fakhar Zaman,Pakistan,11,15,2,0,0,0,0,0,0,0,0,0,win,Sri Lanka,73.33,0.0,19,Sheikh Zayed Stadium
569242,JEC Franklin,New Zealand,13,27,0,0,0,4,24,20,0,0,0,0,loss,England,48.15,5.0,19,Eden Park
690357,Mominul Haque,Bangladesh,15,33,1,0,0,1,6,7,0,0,0,0,loss,Sri Lanka,45.45,7.0,19,Shere Bangla National Stadium
1158070,JM Bairstow,England,11,15,2,0,0,0,0,0,0,0,0,0,loss,West Indies,73.33,0.0,19,"Darren Sammy National Cricket Stadium, St Lucia"
710291,Junaid Khan,Pakistan,1,1,0,0,0,9,56,59,0,0,0,0,loss,Sri Lanka,100.0,6.32,19,Khan Shaheb Osman Ali Stadium
1133019,Adnan Mufti,United Arab Emirates,11,14,2,0,0,0,0,0,0,0,0,0,loss,Scotland,78.57,0.0,19,Queens Sports Club
